observation_id,observer_id,taxon_id,license,latitude_public,longitude_public,latitude_private,longitude_private,coordinate_precision,coordinate_precision_public,observed_on,observed_on_string,created_at,quality_grade,url,description,id_agreements,id_disagreements,captive_cultivated,place_guess_public,place_guess_private,obscured,in_project
271328535,1309897,4209,cc0,-124.0390880358,44.6218624514,,,400.0,400.0,2025-04-17,2025/04/17 5:36 PM,2025-04-18T16:53:19-07:00,research,https://www.inaturalist.org/observations/271328535,,1,0,False,"Newport, OR, USA",,False,False
271318683,1110622,4209,cc-by-nc,-122.6683706585,45.6107678557,,,2.0,2.0,2025-04-18,2025/04/18 1:57 PM,2025-04-18T15:57:18-07:00,research,https://www.inaturalist.org/observations/271318683,Horned Grebe,3,0,False,"North Portland, Portland, OR, USA",,False,False
271087078,387373,4334,cc-by-nc,-123.667035,46.172471,,,1000.0,1000.0,2025-04-17,2025/04/17 11:31 AM,2025-04-17T14:09:00-07:00,research,https://www.inaturalist.org/observations/271087078,,1,0,False,"Clatsop County, OR, USA",,False,False
270957906,4808041,4334,cc-by-nc,-120.9102953598,45.6288419855,,,37.0,37.0,2025-04-12,2025-04-12 19:29:58,2025-04-16T22:23:41-07:00,research,https://www.inaturalist.org/observations/270957906,,1,0,False,"Wasco, OR 97065, USA",,False,False
270935365,6509682,4334,cc-by-nc,-120.91091,45.6292916667,,,,,2025-04-12,2025/04/12 7:23 PM,2025-04-16T18:48:07-07:00,research,https://www.inaturalist.org/observations/270935365,,3,0,False,"Wasco County, OR, USA",,False,False
270123342,387373,4334,cc-by-nc,-123.667035,46.172471,,,1000.0,1000.0,2025-04-12,2025/04/12 6:42 PM,2025-04-12T21:39:43-07:00,research,https://www.inaturalist.org/observations/270123342,,2,0,False,"Clatsop County, OR, USA",,False,False
269969274,15366,4209,cc-by-nc,-123.7897195266,46.1977683337,,,313.0,313.0,2025-04-09,2025/04/09 9:54 AM,2025-04-12T07:24:47-07:00,research,https://www.inaturalist.org/observations/269969274,,2,0,False,"Astoria, OR 97103, USA",,False,False
269969261,15366,4334,cc-by-nc,-123.5496419875,46.2270077983,,,153.0,153.0,2025-04-02,2025/04/02 6:58 AM,2025-04-12T07:24:44-07:00,research,https://www.inaturalist.org/observations/269969261,,1,0,False,Brownsmead,,False,False
269882119,15366,4334,cc-by-nc,-123.6554691118,46.1752314792,,,163.0,163.0,2025-03-22,2025/03/22 7:51 AM,2025-04-11T18:02:15-07:00,research,https://www.inaturalist.org/observations/269882119,,1,0,False,Svensen Island,,False,False
269655719,1110622,4209,cc-by-nc,-122.6699233333,45.61117,,,,,2025-04-10,2025/04/10 11:39 AM,2025-04-10T11:30:13-07:00,research,https://www.inaturalist.org/observations/269655719,,2,0,False,"North Portland, Portland, OR, USA",,False,False
269483866,2949453,4209,cc-by-nc,-124.0574449156,44.6184012939,,,122.0,122.0,2025-03-15,2025/03/15 12:56 PM,2025-04-09T10:25:59-07:00,research,https://www.inaturalist.org/observations/269483866,,3,0,False,"Newport, OR, USA",,False,False
268948475,5083745,4334,,-119.0087972167,43.5854416667,,,4.0,4.0,2024-06-08,2024-06-08 18:19:55-07:00,2025-04-06T08:55:15-07:00,research,https://www.inaturalist.org/observations/268948475,,1,0,False,"OR-78, Burns, OR, US",,False,False
268867894,3965568,1264,cc-by-nc,-121.0534687713,43.9083452751,,,35543.0,35543.0,2025-04-05,2025-04-05 07:25:43-07:00,2025-04-05T21:56:31-07:00,research,https://www.inaturalist.org/observations/268867894,,2,0,False,"Deschutes County, US-OR, US",,True,False
268832863,297709,4334,cc-by-nc,-123.277305,44.0526555,,,5.0,5.0,2025-04-05,2025-04-05 17:14:31-07:00,2025-04-05T17:15:19-07:00,research,https://www.inaturalist.org/observations/268832863,,1,0,False,"OR-126, Eugene, OR, US",,False,False
268777430,1022491,4209,cc-by-nc,-123.206370263,45.4707779368,,,30.0,30.0,2025-04-04,2025/04/04 2:51 PM,2025-04-05T11:49:42-07:00,research,https://www.inaturalist.org/observations/268777430,The file metadata for the location is wrong. ,3,0,False,"Washington County, OR, USA",,False,False
268765763,6817627,4334,cc-by-nc,-118.8309166667,43.3822783333,,,188.0,188.0,2025-04-04,2025-04-04 19:03:13-06:00,2025-04-05T10:46:31-07:00,research,https://www.inaturalist.org/observations/268765763,,1,0,False,"Burns, OR, US",,False,False
268745701,2697725,1264,,-120.6616129562,43.8921208286,,,,27411.0,2019-04-05,2019-04-05,2025-04-05T09:00:52-07:00,research,https://www.inaturalist.org/observations/268745701,,2,0,False,"Deschutes County, US-OR, US",,True,False
268292060,387373,4334,cc-by-nc,-123.667035,46.172471,,,1000.0,1000.0,2025-04-02,2025/04/02 1:32 PM,2025-04-02T15:28:49-07:00,research,https://www.inaturalist.org/observations/268292060,,3,0,False,"Clatsop County, OR, USA",,False,False
268141068,7018866,4209,cc-by-nc,-124.3279784522,43.3467377669,,,59.0,59.0,2025-04-01,2025-04-01 12:20:56-07:00,2025-04-01T15:47:39-07:00,research,https://www.inaturalist.org/observations/268141068,,3,0,False,"Winchester Creek, Coos Bay, OR, US",,False,False
268117528,2160695,4334,cc-by-nc,-118.0562687,44.6824794,,,4555.0,4555.0,2023-10-02,2023/10/02 11:13 AM,2025-04-01T13:01:07-07:00,research,https://www.inaturalist.org/observations/268117528,,1,0,False,"Phillips Lake, Oregon 97814, USA",,False,False
267971387,438493,1264,cc-by-nc,-120.7907385158,43.69183331,,,211.0,27443.0,2025-03-29,2025/03/29,2025-03-31T14:57:37-07:00,research,https://www.inaturalist.org/observations/267971387,,3,0,False,"Oregon, US",,True,False
267910359,2697725,1264,,-120.6906348088,43.943607804,,,,27411.0,2019-03-31,2019-03-31,2025-03-31T08:21:07-07:00,research,https://www.inaturalist.org/observations/267910359,,2,0,False,"Deschutes County, US-OR, US",,True,False
267717644,2697725,1264,,-120.7455440872,43.8891078204,,,,27411.0,2019-03-30,2019-03-30  08:21 PDT,2025-03-30T08:21:45-07:00,research,https://www.inaturalist.org/observations/267717644,06:35 - 08:21 AM PDT,1,0,False,"Deschutes County, US-OR, US",,True,False
267559996,2664655,1264,cc-by-nc,-117.4455594881,44.391545383,,,2.0,27348.0,2025-03-29,2025-03-29 08:06:01-06:00,2025-03-29T12:55:04-06:00,research,https://www.inaturalist.org/observations/267559996,Best guess,1,0,False,"Oregon, US",,True,False
267524801,2697725,1264,,-120.7142419652,43.8454339608,,,,27411.0,2019-03-29,2019-03-29  08:52,2025-03-29T08:52:56-07:00,research,https://www.inaturalist.org/observations/267524801,https://explore.org/livecams/birds/sage-grouse-lek-cam,2,0,False,"Deschutes County, US-OR, US",,True,False
267445605,174086,4209,cc-by-nc,-123.3463068507,44.5221060681,,,510.0,510.0,2025-03-28,2025/03/28 12:05 PM,2025-03-28T19:30:25-07:00,research,https://www.inaturalist.org/observations/267445605,,3,0,False,"Philomath Sewage Ponds, Benton County, OR, USA",,False,False
267296441,2670345,4209,cc-by-nc,-123.9490863612,45.3973987794,,,488.0,488.0,2025-03-24,2025/03/24 4:35 PM,2025-03-27T20:19:11-07:00,research,https://www.inaturalist.org/observations/267296441,,2,0,False,"Tillamook County, OR, USA",,False,False
267280919,7734343,4209,,-124.1766966667,43.6771866667,,,4.0,4.0,2025-03-27,2025-03-27 17:48:56-07:00,2025-03-27T17:52:53-07:00,research,https://www.inaturalist.org/observations/267280919,Female Bufflehead in second photo,2,0,False,"Coho Point Loop, Reedsport, OR, US",,False,False
267108481,7734343,4209,,-124.2278283333,43.44042,,,7.0,7.0,2025-03-26,2025-03-26 11:47:29-07:00,2025-03-26T14:32:07-07:00,research,https://www.inaturalist.org/observations/267108481,,1,0,False,"Coos County, US-OR, US",,False,False
267107080,7734343,4209,,-124.2789833333,43.4163133333,,,6.0,6.0,2025-03-26,2025-03-26 11:01:37-07:00,2025-03-26T14:22:55-07:00,research,https://www.inaturalist.org/observations/267107080,,1,0,False,"N Spit Rd, North Bend, OR, US",,False,False
267010163,438493,4334,cc-by-nc,-123.2925686985,44.056995726,,,34.0,34.0,2025-03-23,2025-03-23 15:13:54,2025-03-25T22:51:25-07:00,research,https://www.inaturalist.org/observations/267010163,,2,0,False,"Lane County, OR, USA",,False,False
266857150,5724495,4209,cc-by-nc,-124.0618845814,44.6162403207,,,31.0,31.0,2025-03-24,2025/03/24 1:36 PM,2025-03-24T21:46:43-07:00,research,https://www.inaturalist.org/observations/266857150,Not sure if a Horned or an Eared grebe.,1,0,False,"Newport, OR, USA",,False,False
266849307,5724495,4209,cc-by-nc,-124.0644777089,44.8303844647,,,109.0,109.0,2025-03-24,2025/03/24 12:36 PM,2025-03-24T20:22:34-07:00,research,https://www.inaturalist.org/observations/266849307,"Seems like one in the process of molting.

New grebe lifer! :D",1,0,False,"Lincoln County, OR, USA",,False,False
266702182,2041916,4209,cc-by-nc,-124.1865783333,43.67567,,,8.0,8.0,2025-03-23,2025-03-23 14:47:02-07:00,2025-03-23T21:12:26-07:00,research,https://www.inaturalist.org/observations/266702182,Better pics later,2,0,False,"Salmon Harbor Dr, Gardiner, OR, US",,False,False
266504172,6029839,4209,cc-by-nc,-123.1376721667,45.4312633333,,,4.0,4.0,2025-03-22,2025-03-22 17:29:19-07:00,2025-03-22T21:47:41-07:00,research,https://www.inaturalist.org/observations/266504172,,2,0,False,"OR-47, Gaston, OR, US",,False,False
266432043,6273589,4334,cc-by-nc,-121.8302779782,42.156562759,,,25.0,25.0,2025-03-22,2025-03-22 13:03:51-07:00,2025-03-22T13:05:12-07:00,research,https://www.inaturalist.org/observations/266432043,,1,0,False,"Miller Island Rd, Klamath Falls, OR, US",,False,False
266164178,1110622,4209,cc-by-nc,-122.6708396939,45.6114509564,,,1.0,1.0,2025-03-20,2025/03/20 1:59 PM,2025-03-20T16:30:59-07:00,research,https://www.inaturalist.org/observations/266164178,Horned Grebe,2,0,False,"North Portland, Portland, OR, USA",,False,False
266164177,1110622,4209,cc-by-nc,-122.6708376822,45.6114485609,,,4.0,4.0,2025-03-20,2025/03/20 1:57 PM,2025-03-20T16:30:59-07:00,research,https://www.inaturalist.org/observations/266164177,,2,0,False,"North Portland, Portland, OR, USA",,False,False
265921200,5724495,4334,cc-by-nc,-123.2699691064,44.0705832242,,,264.0,264.0,2025-03-18,2025/03/18 6:37 PM,2025-03-18T21:44:44-07:00,research,https://www.inaturalist.org/observations/265921200,HUGE flock of these guys on the far west side of the flooded trail.,1,0,False,"Lane County, OR, USA",,False,False
265860646,6291254,4209,cc-by-nc,-124.0460905733,44.6263451255,,,514.0,514.0,2025-03-17,2025-03-17 14:00:04-07:00,2025-03-18T12:14:16-07:00,research,https://www.inaturalist.org/observations/265860646,,2,0,False,"Yaquina River, Newport, OR, US",,False,False
265551450,15366,4209,cc-by-nc,-123.7897019606,46.1951859904,,,283.0,283.0,2025-03-01,2025/03/01 10:56 AM,2025-03-16T07:41:04-07:00,research,https://www.inaturalist.org/observations/265551450,,1,0,False,"Astoria, OR 97103, USA",,False,False
265506798,174086,4209,cc-by-nc,-123.3463068507,44.5221060681,,,510.0,510.0,2025-03-10,2025/03/10 12:20 PM,2025-03-15T21:40:35-07:00,research,https://www.inaturalist.org/observations/265506798,,3,0,False,"Philomath Sewage Ponds, Benton County, OR, USA",,False,False
265396223,5563785,4334,cc-by-nc,-123.295155,44.0998111667,,,1.0,1.0,2025-03-09,2025-03-09 16:19:32-07:00,2025-03-15T05:54:23-07:00,research,https://www.inaturalist.org/observations/265396223,,2,0,False,"Fern Ridge Lake, Eugene, OR, US",,False,False
265350990,6394851,4209,cc-by-nc,-123.2319761362,45.4853678781,,,8.0,8.0,2025-03-14,2025/03/14 ,2025-03-14T19:20:26-07:00,research,https://www.inaturalist.org/observations/265350990,,2,0,False,"Washington County, US-OR, US",,False,False
265342404,6029839,4334,cc-by-nc,-122.674295,45.5302166667,,,14.0,14.0,2025-03-14,2025-03-14 17:20:03-07:00,2025-03-14T17:39:33-07:00,research,https://www.inaturalist.org/observations/265342404,,1,0,False,"Willamette Greenway, Portland, OR, US",,False,False
265333433,174086,4209,cc-by-nc,-123.3463068507,44.5221060681,,,510.0,510.0,2025-03-09,2025/03/09 11:48 AM,2025-03-14T15:57:00-07:00,research,https://www.inaturalist.org/observations/265333433,,3,0,False,"Philomath Sewage Ponds, Benton County, OR, USA",,False,False
265193881,1110622,4209,cc-by-nc,-122.6709116667,45.6115266667,,,,,2025-03-13,2025/03/13 9:54 AM,2025-03-13T11:51:45-07:00,research,https://www.inaturalist.org/observations/265193881,Horned Grebe,2,0,False,"North Portland, Portland, OR, USA",,False,False
264892021,5724495,4334,cc-by-nc,-123.267590227,44.0691399612,,,101.0,101.0,2025-03-10,2025/03/10 4:46 PM,2025-03-10T20:32:43-07:00,research,https://www.inaturalist.org/observations/264892021,,1,0,False,"Lane County, OR, USA",,False,False
264867561,1598198,4334,cc-by-nc,-120.7127781789,42.9583079993,,,2.0,2.0,2025-03-10,2025-03-10 16:34:44-07:00,2025-03-10T16:36:14-07:00,research,https://www.inaturalist.org/observations/264867561,,1,0,False,"Summer Lake, OR, US",,False,False
264718372,4265996,4334,cc-by,-123.0593743653,44.9304208228,,,6352.0,6352.0,2020-06-20,2020-06-20 12:14:07,2025-03-09T14:18:54-07:00,research,https://www.inaturalist.org/observations/264718372,,1,0,False,"Salem, OR, US",,False,False
264600800,1309897,4209,cc0,-124.102571003,43.9659630944,,,250.0,250.0,2025-03-06,2025/03/06 3:47 PM,2025-03-08T18:29:26-08:00,research,https://www.inaturalist.org/observations/264600800,???,1,0,False,"Florence, OR 97439, USA",,False,False
264600799,1309897,4209,cc0,-124.102571003,43.9659630944,,,250.0,250.0,2025-03-06,2025/03/06 3:44 PM,2025-03-08T18:29:26-08:00,research,https://www.inaturalist.org/observations/264600799,?,1,0,False,"Florence, OR 97439, USA",,False,False
264600787,1309897,4209,cc0,-124.102571003,43.9659630944,,,250.0,250.0,2025-03-06,2025/03/06 3:47 PM,2025-03-08T18:29:23-08:00,research,https://www.inaturalist.org/observations/264600787,,2,0,False,"Florence, OR 97439, USA",,False,False
264600785,1309897,4209,cc0,-124.102571003,43.9659630944,,,250.0,250.0,2025-03-06,2025/03/06 3:11 PM,2025-03-08T18:29:23-08:00,research,https://www.inaturalist.org/observations/264600785,,2,0,False,"Florence, OR 97439, USA",,False,False
264463491,1309897,4209,cc0,-124.3254489849,43.3461866508,,,25.0,25.0,2025-03-07,2025/03/07 5:34 PM,2025-03-07T20:31:12-08:00,research,https://www.inaturalist.org/observations/264463491,,1,0,False,"Coos County, OR, USA",,False,False
264463480,1309897,4209,cc0,-124.3203836099,43.3472718861,,,55.0,55.0,2025-03-07,2025/03/07 5:21 PM,2025-03-07T20:31:09-08:00,research,https://www.inaturalist.org/observations/264463480,,1,0,False,"Coos County, OR, USA",,False,False
264166375,2282061,4209,cc-by-nc,-124.0439589671,44.6239280738,,,15.0,15.0,2025-02-26,2025/02/26 1:04 PM,2025-03-06T19:51:06-08:00,research,https://www.inaturalist.org/observations/264166375,,3,0,False,"Newport, OR, USA",,False,False
264124051,1110622,4209,cc-by-nc,-122.6705766667,45.61139,,,,,2025-03-06,2025/03/06 4:54 PM,2025-03-06T11:31:32-08:00,research,https://www.inaturalist.org/observations/264124051,Horned Grebe,3,0,False,"North Portland, Portland, OR, USA",,False,False
263951776,5858303,4209,cc-by-nc,-123.9081843463,45.5474100961,,,618.0,618.0,2025-03-03,2025/03/03 2:16 PM,2025-03-04T22:13:22-08:00,research,https://www.inaturalist.org/observations/263951776,,1,0,False,"Tillamook County, OR, USA",,False,False
263951764,5858303,4209,cc-by-nc,-123.9081843463,45.5474100961,,,618.0,618.0,2025-03-03,2025/03/03 2:15 PM,2025-03-04T22:13:14-08:00,research,https://www.inaturalist.org/observations/263951764,,1,0,False,"Tillamook County, OR, USA",,False,False
263951711,5858303,4209,cc-by-nc,-123.908293151,45.5490190497,,,900.0,900.0,2025-03-03,2025/03/03 2:06 PM,2025-03-04T22:12:41-08:00,research,https://www.inaturalist.org/observations/263951711,,1,0,False,"Tillamook County, OR, USA",,False,False
263907425,3164596,4209,cc-by-nc,-122.613475,45.6005694444,,,,,2025-03-04,2025-03-04 11:21:09,2025-03-04T12:54:07-08:00,research,https://www.inaturalist.org/observations/263907425,,1,0,False,"Portland, OR 97211, USA",,False,False
263832043,5724495,4334,cc-by-nc,-123.283899134,44.1187260726,,,109.0,109.0,2025-03-03,2025/03/03 3:41 PM,2025-03-03T19:38:14-08:00,research,https://www.inaturalist.org/observations/263832043,,1,0,False,"Lane County, OR, USA",,False,False
263797774,354794,4209,cc-by-nc,-123.9288779347,45.6849277342,,,320.0,320.0,2025-02-26,2025/02/26 11:03 AM,2025-03-03T12:53:02-08:00,research,https://www.inaturalist.org/observations/263797774,The first horned grebe i ever seen! 😍😭 And then another one showed up!,1,0,False,"Tillamook County, OR, USA",,False,False
263710999,5697546,4209,cc-by-nc,-123.210434589,45.4897282959,,,42.0,42.0,2025-03-02,2025/03/02 2:40 PM,2025-03-02T18:27:12-08:00,research,https://www.inaturalist.org/observations/263710999,,2,0,False,"Washington County, OR, USA",,False,False
263673809,8777531,4334,cc-by-nc,-123.2636402884,44.0726791198,,,921.0,921.0,2025-03-01,2025/03/01 12:46 PM,2025-03-02T12:57:26-08:00,research,https://www.inaturalist.org/observations/263673809,,2,0,False,"Lane County, OR, USA",,False,False
263542437,2369873,4209,cc-by-nc,-124.1033970692,43.9671786814,,,3.0,3.0,2025-03-01,2025-03-01 13:41:32,2025-03-01T13:43:07-08:00,research,https://www.inaturalist.org/observations/263542437,,1,0,False,"100 Harbor Street, Boat Slip A13 On Boat Dock, across from grass field/Boardwalk. Go through gates and down ramp, Florence, OR 97439, USA",,False,False
263138156,3274753,4334,cc-by-nc,-121.7888623103,42.2187335869,,,161.0,161.0,2021-07-10,2021-07-10 18:01:41,2025-02-26T00:39:57-08:00,research,https://www.inaturalist.org/observations/263138156,,1,0,False,"Klamath Falls, OR, USA",,False,False
262356781,626605,4209,cc-by-nc,-123.98111,46.178365,,,103.0,103.0,2014-12-27,2014/12/27 4:44 PM,2025-02-19T23:15:24-08:00,research,https://www.inaturalist.org/observations/262356781,Found dead on the beach; I think a gull had been eating it. ,1,0,False,"Peter Iredale Rd, Hammond, Clatsop Co., OR, USA",,False,False
262344121,5724495,4334,cc-by-nc,-123.2953685317,44.1202574138,,,51.0,51.0,2025-02-19,2025/02/19 4:37 PM,2025-02-19T19:16:07-08:00,research,https://www.inaturalist.org/observations/262344121,Flock of seven chilling on logs on the West side of Kirk Park.,1,0,False,"Lane County, OR, USA",,False,False
262086350,4167278,4209,cc-by-nc,-124.0617187251,44.6166110527,,,22.0,22.0,2025-02-08,2025-02-08 13:28:03-08:00,2025-02-17T22:48:13-08:00,research,https://www.inaturalist.org/observations/262086350,More white and shorter neck? Trying to nail down the differences between horned and eared,1,0,False,"Yaquina River, Newport, OR, US",,False,False
261589902,4167278,4209,cc-by-nc,-124.0438193344,44.6242594628,,,30.0,30.0,2025-02-08,2025-02-08 11:08:03-08:00,2025-02-13T17:49:24-08:00,research,https://www.inaturalist.org/observations/261589902,I don’t really know the difference between horned and grebe when they’re non breeding,1,0,False,"Yaquina River, Newport, OR, US",,False,False
261300766,4784828,4334,,-121.7278250858,42.3141474926,,,31.0,27661.0,2022-07-21,2022/07/21 4:36 PM,2025-02-10T16:55:42-08:00,research,https://www.inaturalist.org/observations/261300766,,1,0,False,"Klamath County, US-OR, US",,True,False
261300758,4784828,4940,,-121.9750111026,42.3877059846,,,8.0,27661.0,2022-06-06,2022/06/06 4:36 PM,2025-02-10T16:55:40-08:00,research,https://www.inaturalist.org/observations/261300758,,1,0,False,"Klamath County, US-OR, US",,True,False
261205691,3064171,4209,cc-by-nc,-123.9121532098,45.5574461983,,,61.0,61.0,2025-02-09,2025/02/09 11:23 AM,2025-02-09T19:00:12-08:00,research,https://www.inaturalist.org/observations/261205691,,1,0,False,"Garibaldi, OR, USA",,False,False
261205685,3064171,4209,cc-by-nc,-123.9121532098,45.5574461983,,,61.0,61.0,2025-02-09,2025/02/09 11:23 AM,2025-02-09T19:00:11-08:00,research,https://www.inaturalist.org/observations/261205685,,1,0,False,"Garibaldi, OR, USA",,False,False
261109896,2949453,4209,cc-by-nc,-123.9388994514,45.4210825672,,,488.0,488.0,2025-02-08,2025/02/08 9:42 AM,2025-02-09T03:41:16-08:00,research,https://www.inaturalist.org/observations/261109896,,1,0,False,"Tillamook County, OR, USA",,False,False
261043310,4784828,4209,,-124.0054733162,44.8533036927,,,15.0,27253.0,2023-02-04,2023/02/04 1:18 PM,2025-02-08T13:52:57-08:00,research,https://www.inaturalist.org/observations/261043310,,1,0,False,"Oregon, US",,True,False
260958186,3064171,4209,cc-by-nc,-124.0658310352,44.6025552293,,,122.0,122.0,2025-01-31,2025/01/31,2025-02-07T18:47:57-08:00,research,https://www.inaturalist.org/observations/260958186,,1,0,False,"Newport, OR, USA",,False,False
260955781,3064171,4209,cc-by-nc,-123.2120372711,45.4846944425,,,252.0,252.0,2025-01-09,2025/01/09,2025-02-07T18:18:04-08:00,research,https://www.inaturalist.org/observations/260955781,,1,0,False,"Washington County, OR, USA",,False,False
260659791,1489657,4209,cc-by-nc,-117.2120071408,45.3330446216,,,4.0,4.0,2024-12-27,2024/12/27 9:36 AM,2025-02-04T16:42:50-08:00,research,https://www.inaturalist.org/observations/260659791,,1,0,False,"Wallowa Lake, OR 97846, USA",,False,False
260659788,1489657,4209,cc-by-nc,-117.2120907296,45.3330870069,,,8.0,8.0,2024-12-27,2024/12/27 9:36 AM,2025-02-04T16:42:50-08:00,research,https://www.inaturalist.org/observations/260659788,,1,0,False,"Wallowa Lake, OR 97846, USA",,False,False
260575594,1489657,1264,cc-by-nc,-117.5080244649,44.3923982906,,,61.0,27348.0,2023-04-22,2023/04/22 6:17 AM,2025-02-03T21:59:53-08:00,research,https://www.inaturalist.org/observations/260575594,,2,0,False,"Oregon, US",,True,False
260575592,1489657,1264,cc-by-nc,-117.421894395,44.263110034,,,61.0,27348.0,2023-04-22,2023/04/22 6:17 AM,2025-02-03T21:59:53-08:00,research,https://www.inaturalist.org/observations/260575592,,1,0,False,"Oregon, US",,True,False
260575591,1489657,1264,cc-by-nc,-117.5843723901,44.2206696523,,,61.0,27348.0,2023-04-22,2023/04/22 5:56 AM,2025-02-03T21:59:52-08:00,research,https://www.inaturalist.org/observations/260575591,,1,0,False,"Oregon, US",,True,False
260575590,1489657,1264,cc-by-nc,-117.4359658541,44.2237709081,,,61.0,27348.0,2023-04-22,2023/04/22 5:55 AM,2025-02-03T21:59:52-08:00,research,https://www.inaturalist.org/observations/260575590,,1,0,False,"Oregon, US",,True,False
260575589,1489657,1264,cc-by-nc,-117.5338684583,44.2458456731,,,61.0,27348.0,2023-04-22,2023/04/22 5:55 AM,2025-02-03T21:59:52-08:00,research,https://www.inaturalist.org/observations/260575589,,1,0,False,"Oregon, US",,True,False
260522239,353521,4209,cc-by,-123.9959527833,46.2300361167,,,,,2025-02-02,2025/02/02 3:33 PM,2025-02-03T10:58:45-08:00,research,https://www.inaturalist.org/observations/260522239,,1,0,False,Social Security Beach,,False,False
260335282,5724495,4334,cc-by-nc,-123.2837160619,44.1180446449,,,36.0,36.0,2025-02-01,2025/02/01 2:57 PM,2025-02-01T19:01:18-08:00,research,https://www.inaturalist.org/observations/260335282,"Spotted on the East side of Kirk Park.

Dude was being an absolute model for us!",1,0,False,"Lane County, OR, USA",,False,False
260234846,1442602,4334,cc-by-nc,-123.8409633749,46.1719486517,,,31.0,31.0,2022-07-12,2022-07-12 17:50:06-07:00,2025-01-31T23:39:41-08:00,research,https://www.inaturalist.org/observations/260234846,,2,0,False,"W Marine Dr, Astoria, OR, US",,False,False
260234307,514160,4334,cc-by-nc,-121.8254861111,42.0243416667,,,5.0,5.0,2020-08-16,2020/08/16 12:02 PM,2025-01-31T23:26:04-08:00,research,https://www.inaturalist.org/observations/260234307,,1,0,False,"Klamath County, OR, USA",,False,False
260216093,353521,4209,cc-by,-123.99606945,46.2306833333,,,,,2025-01-31,2025/01/31 4:13 PM,2025-01-31T18:27:45-08:00,research,https://www.inaturalist.org/observations/260216093,,3,0,False,Social Security Beach to Jetty,,False,False
260106381,6394851,4209,cc-by-nc,-123.2338635199,45.4839013951,,,15.0,15.0,2025-01-30,2025/01/30 ,2025-01-30T16:30:07-08:00,research,https://www.inaturalist.org/observations/260106381,,1,0,False,"Washington County, OR, USA",,False,False
260026452,1309897,4209,cc0,-123.9205295948,45.5559939718,,,180.0,180.0,2025-01-29,2025/01/29 11:47 AM,2025-01-29T19:04:12-08:00,research,https://www.inaturalist.org/observations/260026452,,1,0,False,"Garibaldi, OR, USA",,False,False
260026424,1309897,4209,cc0,-123.9205295948,45.5559939718,,,180.0,180.0,2025-01-29,2025/01/29 11:09 AM,2025-01-29T19:04:03-08:00,research,https://www.inaturalist.org/observations/260026424,,2,0,False,"Garibaldi, OR, USA",,False,False
260025979,5724495,4334,cc-by-nc,-123.2955753255,44.1204619912,,,107.0,107.0,2025-01-29,2025/01/29 5:10 PM,2025-01-29T18:57:25-08:00,research,https://www.inaturalist.org/observations/260025979,"Spotted on the West side of Kirk Park.

Very cute pair, I think they were feeding?",1,0,False,"Lane County, OR, USA",,False,False
260023671,7955420,4209,cc-by-nc,-119.3109543478,45.9295387321,,,2.0,2.0,2025-01-29,2025/01/29 1:33 PM,2025-01-29T18:25:52-08:00,research,https://www.inaturalist.org/observations/260023671,,2,0,False,"Umatilla County, OR, USA",,False,False
260018912,1309897,4209,cc0,-123.9108022043,45.5553826557,,,100.0,100.0,2025-01-29,2025/01/29 10:26 AM,2025-01-29T17:27:15-08:00,research,https://www.inaturalist.org/observations/260018912,direct comparison with Western Grebe,2,0,False,"Garibaldi, OR, USA",,False,False
260018908,1309897,4209,cc0,-123.9108022043,45.5553826557,,,100.0,100.0,2025-01-29,2025/01/29 10:25 AM,2025-01-29T17:27:14-08:00,research,https://www.inaturalist.org/observations/260018908,,2,0,False,"Garibaldi, OR, USA",,False,False
260018903,1309897,4209,cc0,-123.9108022043,45.5553826557,,,100.0,100.0,2025-01-29,2025/01/29 10:22 AM,2025-01-29T17:27:13-08:00,research,https://www.inaturalist.org/observations/260018903,,1,0,False,"Garibaldi, OR, USA",,False,False
260018899,1309897,4209,cc0,-123.9147747409,45.553862336,,,45.0,45.0,2025-01-29,2025/01/29 10:16 AM,2025-01-29T17:27:12-08:00,research,https://www.inaturalist.org/observations/260018899,,1,0,False,"Garibaldi, OR, USA",,False,False
260001580,6291254,4209,cc-by-nc,-124.0323050582,44.6227527793,,,2253.0,2253.0,2025-01-27,2025-01-27 12:46:21-07:00,2025-01-29T13:51:54-08:00,research,https://www.inaturalist.org/observations/260001580,,3,0,False,"Yaquina River, Newport, OR, US",,False,False
259888884,5563785,4334,cc-by-nc,-123.2961966667,44.1218166667,,,1.0,1.0,2025-01-20,2025-01-20 14:20:27-07:00,2025-01-28T11:18:58-08:00,research,https://www.inaturalist.org/observations/259888884,,1,0,False,"Kirk West Loop, Junction City, OR, US",,False,False
259795681,15366,4209,cc-by-nc,-123.9502001703,46.2047284172,,,173.0,173.0,2025-01-07,2025/01/07 11:34 AM,2025-01-27T13:10:40-08:00,research,https://www.inaturalist.org/observations/259795681,,1,0,False,"Hammond, Warrenton, OR, USA",,False,False
259544874,8777531,4209,cc-by-nc,-123.9541248253,45.5727519945,,,862.0,862.0,2025-01-18,2025/01/18 7:14 AM,2025-01-25T08:32:57-08:00,research,https://www.inaturalist.org/observations/259544874,,3,0,False,"Tillamook County, OR, USA",,False,False
